Year,Department,Student Name,Enrollement ID,Graduation Type,Gender,Campus (On/Off),Company,Company Type,Position,CTC,Student Rejection
2018-01-01,Philosophy,PRATAP CHANDRA,Student03416,PG,Male,No,Infosys,BPO,Associate Data Analyst,,
2018-01-01,Philosophy,PRATIK SHARMA,Student03421,PG,Male,No,Infosys,BPO,Associate Data Analyst,,
2018-01-01,Philosophy,PRATIMA DEVI,Student03422,PG,Male,No,Infosys,BPO,Associate Data Analyst,,
2018-01-01,Philosophy,PRATYUSH SHARMA,Student03423,PG,Male,No,Infosys,BPO,Associate Data Analyst,,
2017-01-01,Philosophy,PRAYAG RAJ,Student03428,PG,Male,No,Infosys,BPO,Associate Data Analyst,,
2017-01-01,Philosophy,PREM KAPOOR,Student03431,PG,Male,No,Infosys,BPO,Associate Data Analyst,,
2017-01-01,Philosophy,PREM LALWANI,Student03432,PG,Male,No,Infosys,BPO,Associate Data Analyst,,
2017-01-01,Philosophy,PREM PAL,Student03435,PG,Male,No,Infosys,BPO,Associate Data Analyst,,
2017-01-01,Philosophy,PREMANKUR ATORTHY,Student03439,PG,Male,No,Infosys,BPO,Associate Data Analyst,,
2017-01-01,Philosophy,PRITI CHANDRIANI,Student03441,PG,Male,No,Infosys,BPO,Associate Data Analyst,,
2019-01-01,Social Work,PRITISH CHAKRABORTY,Student03443,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,PRIYA KRISHNASWAMY,Student03445,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,PRIYANKA,Student03447,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,PROBIR ROY,Student03449,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,PROTIMA DASGUPTA,Student03450,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,PUJA BEDI,Student03452,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,PUNEET PRAKASH,Student03456,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,PUSHKAR JOG,Student03459,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,PUSHPENDRA SINGH,Student03462,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,QAMAR NARVI,Student03465,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,QASIM KHALLOW,Student03466,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,R S TARA,Student03469,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,R. RAVIKUMAR,Student03477,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,R. SHARMA,Student03478,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,R. THAKUR,Student03481,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,R.K. NAYYAR,Student03490,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,R.K. SHOERY,Student03492,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,R.L. DESAI,Student03493,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,R.S. CHOUDHURY,Student03496,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAAJ KUMAR,Student03498,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAAJ SHAANDILYAA,Student03500,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAAJHORSHEE DE,Student03502,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAAM SHARMA,Student03503,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAAM SHETTY,Student03504,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RADHA KRISHNA JAGARLAMUDI,Student03508,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RADHAKANT,Student03509,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RADHIKA CHAUDHARI,Student03511,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAFIQ RIZVI,Student03514,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAGHUBEER SINGH,Student03516,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAGHUNATH JHALANI,Student03517,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAGHUNATH SINGH,Student03518,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAGHUVARAN,Student03520,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAHAT KHAN,Student03522,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAHOUL DASWANI,Student03523,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAHUL DAHIYA,Student03525,UG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAHUL SINGH RATHOD,Student03531,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Economics,MUMTAZ,Student03539,PG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Economics,MUNIYA,Student03540,PG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Economics,NABEELA,Student03543,PG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Economics,NAMGEET,Student03546,PG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Economics,NANDINI,Student03549,PG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Social Work,RAJ RISHI,Student03551,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,English,ALAN RIVERA,Student03555,PG,Male,No,Accenture,BPO,Process Executive,,
2019-01-01,English,SARATH BABU,Student03558,PG,Male,No,Accenture,BPO,Process Executive,,
2019-01-01,English,SARDAR TALUKDAR,Student03561,PG,Male,No,Accenture,BPO,Process Executive,,
2017-01-01,Social Work,RAJA MITRA,Student03562,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,English,SARIGAMA VIJI,Student03563,PG,Male,No,Accenture,BPO,Process Executive,,
2019-01-01,English,SARKAR SAHITH,Student03565,PG,Male,No,Accenture,BPO,Process Executive,,
2019-01-01,English,SAROJA DEVI B.,Student03567,PG,Male,No,Accenture,BPO,Process Executive,,
2017-01-01,Social Work,RAJA YAGNIK,Student03568,UG,Male,No,BNY Mellon,Training,Process Executive,,
2019-01-01,English,SATHYARAJ,Student03571,PG,Male,No,Accenture,BPO,Process Executive,,
2019-01-01,English,SATISH BHAKRI,Student03572,PG,Male,No,Accenture,BPO,Process Executive,,
2019-01-01,English,SATISH KAUSHIK,Student03574,PG,Male,No,Accenture,BPO,Process Executive,,
2018-01-01,Social Work,RAJAN THOMAS,Student03575,PG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAJASEKHAR,Student03577,PG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAJAT RAKSHIT,Student03581,PG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAJAT RAWAIL,Student03582,PG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAJEEV CHAUDHARI,Student03587,PG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAJEEV MOHAN,Student03591,PG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAJENDRA PRASAD V.B.,Student03596,PG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAJENDRA SINGH 'ATISH',Student03599,PG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAJESH BUTALIA,Student03603,PG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAJESH HANS,Student03605,PG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAJESH HARIVANSH MISHRA,Student03606,PG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAJESH NANDA,Student03611,PG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAJESH RAM SINGH,Student03612,PG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAJESH S. JALA,Student03613,PG,Male,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,RAJESH. K.,Student03616,PG,Male,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,RAJIV DHINGRA,Student03621,PG,Male,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,RAJIV GOSWAMI,Student03622,PG,Male,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,RAJIV SHARMA,Student03626,PG,Male,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,RAJKUMAR BHAN,Student03629,PG,Male,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,RAJKUMAR KOHLI,Student03631,PG,Male,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,RAJKUMAR TRIVEDI,Student03634,PG,Male,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,RAJNI BALA,Student03637,PG,Male,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,RAJNI CHANDRA,Student03638,PG,Male,No,TCS,Training,Process Executive,,
2017-01-01,Social Work,RAJPAL YADAV,Student03642,PG,Male,No,TCS,Training,Process Executive,,
2017-01-01,Social Work,RAJSHREE OJHA,Student03644,PG,Male,No,TCS,Training,Process Executive,,
2017-01-01,Social Work,RAJU SAIGAL,Student03647,PG,Male,No,TCS,Training,Process Executive,,
2017-01-01,Social Work,RAKESH CHATURVEDI OM,Student03650,PG,Male,No,TCS,Training,Process Executive,,
2017-01-01,Social Work,RAKESH NAHATA,Student03654,PG,Male,No,TCS,Training,Process Executive,,
2017-01-01,Social Work,RAKESH RANJAN KUMAR,Student03656,PG,Male,No,TCS,Training,Process Executive,,
2017-01-01,Social Work,RAKESH SHARMA,Student03657,PG,Male,No,TCS,Training,Process Executive,,
2017-01-01,Social Work,RAM KELKAR,Student03664,PG,Male,No,TCS,Training,Process Executive,,
2017-01-01,Social Work,RAM MAHESHWARI,Student03667,PG,Male,No,TCS,Training,Process Executive,,
2019-01-01,Commerce,RAM NARAYAN DAVE,Student03670,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAM NARAYAN GABALE,Student03671,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAM P. SETHI,Student03672,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMA RAO TATINENI,Student03674,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMAKANT RANGNATH,Student03675,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMAN B. DESAI,Student03676,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMANARAYANAN,Student03679,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMANLAL DESAI,Student03680,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMANNA,Student03681,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMCHANDRA GOPAL TORNEY,Student03683,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMESH AHUJA,Student03686,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMESH MODI,Student03690,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMESH SIPPY,Student03693,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMESH TEKOIT,Student03695,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMESH VYAS,Student03697,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMESHWAR SHARMA,Student03698,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMGOPAL GUPTA,Student03699,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMYA KRISHNAN,Student03705,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RANDHIR KAPOOR,Student03709,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RANGA B.S.,Student03710,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RANI BHAN,Student03711,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RANJEET,Student03714,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RANJIT KAPOOR,Student03717,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RANJIT TEWARI,Student03718,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RANVEER PRATAP SINGH,Student03719,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RATILAL HEMCHAND PUNATAR,Student03724,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAVI ADHIKARI,Student03726,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAVI BHATIA,Student03729,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAVI CHOPRA,Student03732,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAVI DEWAN,Student03733,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAVI TANDON,Student03744,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAVINDRA SINGH RAJAWAT,Student03751,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAVIRAVAN KATHURIA,Student03753,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAZA MURAD,Student03754,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,RAZUL ALAM,Student03756,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,REENA KUKREJA,Student03761,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,REETU RAAJ,Student03762,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,RIINGO BANERJEE,Student03770,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,RISHI PRAKASH MISHRA,Student03774,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,RITUPARNO GHOSH,Student03779,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,RITWIK GHATAK,Student03780,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,RIYAD VINCI WADIA,Student03781,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ROBIN CHOURASIA,Student03784,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ROHAAN SATGHARE,Student03787,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ROHAN SIPPY,Student03788,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ROHIT JUGRAJ,Student03790,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ROHIT KHAITAN,Student03792,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ROHIT KRISHNAKANT NAYYAR,Student03793,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ROHIT MITTAL,Student03794,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ROHIT SHETTY,Student03795,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ROMESH SHARMA,Student03797,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ROMILLA MUKHERJEE,Student03798,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ROSAURO ADORABLE,Student03800,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ROSHAN LAL MALHOTRA,Student03803,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ROSHAN TANEJA,Student03804,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,RUKUN,Student03807,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,RUMI JAFFERY,Student03808,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,RUPAK DAS,Student03809,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,RUPAK GOGOI,Student03810,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,RUPESH KUMAR SINGH,Student03812,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,RUSLAAN MUMTAZ,Student03813,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,S. DINESH,Student03817,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,S. GAWLI,Student03818,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,S. RAMANATHAN,Student03820,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,S. SHANKAR,Student03821,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,S. SONI,Student03822,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,S. SUKHDEV,Student03824,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,S. WARIS ALI,Student03826,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,S.A. AKBAR,Student03828,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,S.A. ASHOKAN,Student03829,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,S.D. NARANG,Student03832,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,S.F. HASNAIN,Student03833,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,S.H. THARANI,Student03834,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,S.K. PRASAD,Student03837,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,S.M. ABBAS,Student03839,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,S.M. SAGAR,Student03842,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,English,SATISH RAI,Student03848,PG,Male,No,Accenture,BPO,Process Executive,,
2019-01-01,English,SATYA MURTHY G.,Student03850,PG,Male,No,Accenture,BPO,Process Executive,,
2017-01-01,Commerce,JAHNAVI PHALKEY,Student03853,UG,Male,No,TCS,BPO,Process Executive,,
2019-01-01,English,SATYAPAL,Student03854,PG,Male,No,Accenture,BPO,Process Executive,,
2019-01-01,English,SAYANTIKA,Student03856,PG,Female,No,Accenture,BPO,Process Executive,,
2019-01-01,English,SEETHA,Student03858,PG,Female,No,Accenture,BPO,Process Executive,,
2019-01-01,English,NANKI,Student03864,PG,Female,No,Accenture,BPO,Process Executive,,
2019-01-01,English,NAMITHA YADAV,Student03874,PG,Female,No,Accenture,BPO,Process Executive,,
2019-01-01,History,SURESH CHAUHAN,Student03880,PG,Male,No,Accenture,BPO,Process Executive,,
2017-01-01,Commerce,JAYASHREE KANAL,Student03888,UG,Male,No,TCS,BPO,Process Executive,,
2019-01-01,History,SUSHIKAILASH,Student03893,PG,Male,No,Accenture,BPO,Process Executive,,
2019-01-01,History,SUSHIL RAJPAL,Student03895,PG,Male,No,Accenture,BPO,Process Executive,,
2019-01-01,History,SHANTALA,Student03897,PG,Female,No,Accenture,BPO,Process Executive,,
2019-01-01,History,SHARVANI,Student03898,PG,Female,No,Accenture,BPO,Process Executive,,
2019-01-01,History,SEJAL,Student03900,PG,Female,No,Accenture,BPO,Process Executive,,
2019-01-01,History,SETHULAKSHMI,Student03902,PG,Female,No,Accenture,BPO,Process Executive,,
2017-01-01,Commerce,JOHN HUNT,Student03912,UG,Male,No,TCS,BPO,Process Executive,,
2017-01-01,Commerce,JOSHIY,Student03917,UG,Male,No,TCS,BPO,Process Executive,,
2017-01-01,Commerce,JUGAL DEBATA,Student03920,UG,Male,No,TCS,BPO,Process Executive,,
2017-01-01,Commerce,JUGAL KISHORE,Student03922,UG,Male,No,TCS,BPO,Process Executive,,
2017-01-01,Commerce,JUGAL RAJA,Student03923,UG,Male,No,TCS,BPO,Process Executive,,
2017-01-01,Commerce,JULIA WATERHOUS,Student03926,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,JYOTI SWAROOP,Student03931,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,JYOTISH BANNERJEE,Student03933,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,K. BALACHANDER,Student03937,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,K. BAPAIAH,Student03938,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,K. MURALIMOHANA RAO,Student03942,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,K. PAPPU,Student03944,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,K. SHIVRAM,Student03951,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,K. THANKAPPAN,Student03954,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,K. VINOD,Student03955,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,K.B. TILAK,Student03959,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,K.C. BOKADIA,Student03961,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,K.I. SHEIKH,Student03964,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,K.K. SHAHI,Student03965,UG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,K.K. TALWAR,Student03966,PG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,K.P. BHAVE,Student03968,PG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,K.P. SASI,Student03969,PG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,K.R. REDDY,Student03970,PG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,K.S. GOPALAKRISHNAN,Student03971,PG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,K.S. RAMI REDDY,Student03972,PG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,K.S. RAVIKUMAR,Student03973,PG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,K.S.R. DAS,Student03975,PG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,KABIR SADANAND,Student03979,PG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,KALIDAS,Student03984,PG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,KALPESH GARG,Student03988,PG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,KAMAAL NARVI,Student03989,PG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,KAMAKHYA NARAYAN SINGH,Student03990,PG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,KAMAL AMROHI,Student03992,PG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,KAMAL BATRA,Student03993,PG,Male,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,KAMAL CHANDOK,Student03994,PG,Male,No,BNY Mellon,BPO,Process Executive,,
